id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,72392354,MariaLuisa,,Chinatown,42.349398412422026,-71.06062308468456,Entire home/apt,199,1,6,2017-03-21,0.50,1,0
13024385,Unique 2BR in Downtown Crossing,12243051,Sonder,,Chinatown,42.35124444173521,-71.06197822096027,Entire home/apt,259,2,10,2017-07-31,0.63,147,115
2187766,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35163838388161,-71.062148069686,Entire home/apt,389,3,24,2016-10-07,0.56,76,86
15284016,Bluebird Luxury Theater District Pet Friendly 2-BR,95459395,Bluebird,,Chinatown,42.348740800433525,-71.05962805299585,Entire home/apt,800,6,0,,,84,357
19909329,2R Boston downtn shiny 2BR Apt perfect 4 tour/biz,90527363,Haiying,,Chinatown,42.348917413387284,-71.06229025999848,Entire home/apt,179,1,6,2017-10-05,2.28,12,147
12356183,Modernly Furnished 1-Bedroom Boston Apartment,30283594,Kara,,Chinatown,42.351700401272566,-71.06016253656702,Entire home/apt,139,3,0,,,181,360
11982313,2 Bedroom Downtown Boston Apt,30283594,Kara,,Chinatown,42.35094638720326,-71.06213032707227,Entire home/apt,184,3,0,,,181,360
14961073,Downtown / Back Bay Rare 3 Bed Duplex W/ Parking,5618949,Alan,,Chinatown,42.34906784855275,-71.06285844023773,Entire home/apt,169,2,24,2017-09-12,1.99,8,294
15058488,Luxury 1BR Steps from South Station,94783015,Dan,,Chinatown,42.34874329475473,-71.06086811303707,Entire home/apt,249,2,8,2017-07-01,0.73,3,316
8830015,"Downtown, Modern 2bd APT",22591136,Hasan Oguz,,Chinatown,42.35055216014412,-71.06168614267253,Entire home/apt,295,2,114,2017-09-15,4.85,2,337
14222649,Chinatown Single Bedroom,82955257,Kristin,,Chinatown,42.348116363319,-71.06165024013819,Private room,93,1,2,2016-08-12,0.14,2,0
13762650,"Lux 1BR in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.350546452659664,-71.06060285046114,Entire home/apt,199,7,0,,,76,0
15543038,Industrial 2BR in Downtown Crossing,12243051,Sonder,,Chinatown,42.351540201070506,-71.06142533159152,Entire home/apt,259,2,5,2016-12-31,0.43,147,111
17023481,"Kingston Street, 2bd Svce Dwtwn Financial Area-",22541573,Ken,,Chinatown,42.35163212804208,-71.05980325737248,Entire home/apt,275,7,2,2017-05-31,0.32,10,365
13107648,"Little Italy, Private entry w. Loft",46702413,Beth,,North End,42.366660144819434,-71.05209407170254,Private room,99,3,72,2017-10-03,4.37,2,315
11924459,"Little Italy, Private entrance",46702413,Beth,,North End,42.3666603909518,-71.05315577538693,Private room,99,2,106,2017-10-01,5.67,2,328
4304969,Designer 1BR North End Modern Cove,1723274,James,,North End,42.36573321833043,-71.05535836461945,Entire home/apt,159,1,262,2017-09-28,7.24,2,103
14204600,North End 2 BR | 1 BA Duplex in Little Italy,9410008,Jason,,North End,42.36784682332886,-71.05300114479144,Entire home/apt,225,2,53,2017-09-24,3.68,19,312
20228320,North End 1 BR + Patio in Little Italy,45455727,James,,North End,42.36649086958111,-71.0531244564354,Entire home/apt,175,2,8,2017-09-17,4.62,1,327
